airline,airport,OnTime,IndOHare,IndDelta
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,yes,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
American,LGA,no,0,0
